driver,team,race_id,year,finish,momentum,finish_baseline,finish_track,start_baseline,start_track,mid_baseline,mid_track,best_baseline,best_track,worst_baseline,worst_track,avg_baseline,avg_track,green_flag_passing_diff_baseline,green_flag_passing_diff_track,green_flag_passes_baseline,green_flag_passes_track,pct_quality_passes_baseline,pct_quality_passes_track,fastest_lap_baseline,fastest_lap_track,pct_top_15_laps_baseline,pct_top_15_laps_track,pct_laps_led_baseline,pct_laps_led_track,rating_baseline,rating_track
AJ Allmendinger,Kaulig Racing,67,2023,1,50.4525,18.306122448979593,14.636363636363637,19.73469387755102,13.090909090909092,18.551020408163264,13.636363636363637,7.061224489795919,4.0,30.408163265306122,27.272727272727273,18.739183673469388,12.439090909090908,2.693877551020408,-2.0,109.06122448979592,54.54545454545455,27.93481944754643,37.560533495616056,3.8979591836734695,6.545454545454546,38.98029364248069,68.0109164203851,0.8062847602880376,2.7345765649459217,69.36163265306122,91.92909090909092
AJ Allmendinger,Kaulig Racing,68,2023,21,70.4,17.96,16.714285714285715,19.46,19.428571428571427,18.22,17.142857142857142,6.94,4.571428571428571,30.2,29.428571428571427,18.4424,17.257142857142856,2.42,3.857142857142857,107.98,115.57142857142857,28.03066851314096,36.16678441103549,4.16,3.4285714285714284,40.14564189807144,42.678523060794056,1.6341957623299834,0.05602240896358542,70.8236,70.85142857142857
AJ Allmendinger,Kaulig Racing,69,2023,5,77.34,18.019607843137255,17.25,19.50980392156863,19.75,18.41176470588235,18.5,7.019607843137255,5.375,30.294117647058822,30.125,18.551372549019607,18.1,2.3333333333333335,3.125,108.2156862745098,116.125,27.4810475619029,31.645936359656062,4.078431372549019,3.0,39.38784749498816,37.530973595797796,1.6021527081666505,0.04901960784313725,70.59509803921569,69.39125000000001
AJ Allmendinger,Kaulig Racing,70,2023,28,83.39500000000001,17.76923076923077,23.22222222222222,19.615384615384617,24.666666666666668,18.25,26.333333333333332,6.9423076923076925,16.0,30.192307692307693,33.333333333333336,18.41346153846154,25.324444444444445,2.673076923076923,-0.8888888888888888,108.38461538461539,63.111111111111114,28.0702516110905,9.400805863886866,4.038461538461538,2.6666666666666665,40.30857961244985,10.88794207741576,1.5713420791634456,0.0,70.96788461538462,49.531111111111116
AJ Allmendinger,Kaulig Racing,71,2023,32,82.235,17.962264150943398,17.46153846153846,19.71698113207547,21.076923076923077,18.471698113207548,17.0,7.2075471698113205,7.538461538461538,30.20754716981132,29.692307692307693,18.612641509433963,18.76,2.4339622641509435,3.6923076923076925,106.66037735849056,84.0,27.540624222202002,24.394421462879443,3.9622641509433962,2.6153846153846154,39.5480403744791,34.0219464455219,1.5416941154056447,0.024654832347140037,70.3332075471698,65.5523076923077
AJ Allmendinger,Kaulig Racing,72,2024,6,55.135000000000005,18.22222222222222,17.333333333333332,19.944444444444443,24.166666666666668,18.703703703703702,18.333333333333332,7.592592592592593,2.6666666666666665,30.27777777777778,33.5,18.84574074074074,20.959999999999997,2.462962962962963,16.833333333333332,105.37037037037037,334.3333333333333,27.030612662531595,30.49188119657592,3.9074074074074074,6.0,38.81566925643319,30.51072858015351,1.5131442243796143,1.4524902260751318,69.66148148148147,68.125
AJ Allmendinger,Kaulig Racing,76,2024,23,55.6425,18.0,23.7,20.09090909090909,24.7,18.963636363636365,26.7,7.472727272727273,16.5,30.436363636363637,33.1,18.959818181818182,25.689,2.090909090909091,-1.8,108.03636363636363,58.5,27.260647699259017,8.460725277498181,4.054545454545455,2.4,38.546293451770765,9.799147869674183,1.5674506930272576,0.0,69.50763636363635,48.311
AJ Allmendinger,Kaulig Racing,77,2024,6,43.5025,18.089285714285715,13.5,20.267857142857142,12.5,19.089285714285715,12.666666666666666,7.446428571428571,3.75,30.535714285714285,26.666666666666668,19.086964285714284,11.7275,2.0535714285714284,-2.75,107.69642857142857,54.583333333333336,26.83404303528749,37.15776176492078,4.017857142857143,7.416666666666667,37.890238727911694,70.44731558718787,1.5394605020803422,6.023514756399205,69.00607142857143,96.14
AJ Allmendinger,Kaulig Racing,82,2024,13,59.795,17.87719298245614,18.5,20.157894736842106,21.857142857142858,18.964912280701753,18.0,7.385964912280702,9.0,30.403508771929825,30.0,18.92350877192982,19.648571428571433,1.8421052631578947,3.7142857142857144,106.98245614035088,80.64285714285714,27.410664956375665,22.65196278695948,3.9473684210526314,2.5,38.77348531369652,31.591807413698906,1.5124524230964767,0.022893772893772892,69.59368421052632,63.30285714285716
AJ Allmendinger,Kaulig Racing,87,2024,6,72.49000000000001,17.79310344827586,12.923076923076923,19.982758620689655,12.615384615384615,18.879310344827587,12.615384615384615,7.379310344827586,3.769230769230769,30.448275862068964,26.384615384615383,18.808965517241376,11.576923076923077,1.706896551724138,-3.3076923076923075,106.17241379310344,55.53846153846154,27.685193721495622,38.891894901258674,4.0,6.846153846153846,39.76445970483968,71.81562162799243,1.48637565718102,5.56016746744542,69.85655172413793,96.62923076923077
AJ Allmendinger,Kaulig Racing,88,2024,36,84.2525,17.593220338983052,23.636363636363637,19.83050847457627,25.181818181818183,18.64406779661017,26.636363636363637,7.271186440677966,15.545454545454545,30.491525423728813,33.36363636363637,18.66220338983051,25.724545454545453,2.0847457627118646,-1.6363636363636365,105.37288135593221,61.27272727272727,27.991592334087336,7.998003571985066,3.9491525423728815,2.3636363636363638,40.554276258378614,9.072609782945863,1.5074078109113882,0.0,70.50728813559323,47.68454545454545
AJ Allmendinger,Kaulig Racing,90,2024,11,80.855,17.9,18.133333333333333,19.8,21.066666666666666,18.933333333333334,17.733333333333334,7.416666666666667,8.866666666666667,30.583333333333332,30.2,18.913166666666665,19.157333333333334,1.8833333333333333,3.066666666666667,104.05,79.26666666666667,27.52506579518588,24.030720823384403,3.8833333333333333,2.8,39.8783716540723,35.90235358611897,1.4822843473961984,0.021367521367521364,69.796,64.73866666666669
AJ Allmendinger,Kaulig Racing,91,2024,38,72.20750000000001,17.78688524590164,12.428571428571429,19.934426229508198,12.5,19.0327868852459,12.071428571428571,7.311475409836065,3.5714285714285716,30.672131147540984,26.857142857142858,18.978196721311477,11.475,1.3278688524590163,-1.3571428571428572,104.34426229508196,55.785714285714285,27.463515401875927,39.38266754148354,3.8360655737704916,6.428571428571429,39.650560202559355,72.85476553768127,1.4629373056950372,5.357817843147371,69.76508196721312,97.45928571428571
AJ Allmendinger,Kaulig Racing,92,2024,21,68.03999999999999,18.112903225806452,26.333333333333332,20.20967741935484,15.333333333333334,18.903225806451612,23.666666666666668,7.290322580645161,4.0,30.774193548387096,32.333333333333336,18.972580645161294,21.01,1.3548387096774193,-4.666666666666667,103.09677419354838,89.66666666666667,27.43871557161867,39.26225820962663,3.774193548387097,0.3333333333333333,39.71668019929227,46.607830820770516,1.439341542699956,0.0,69.73935483870967,61.60999999999999
AJ Allmendinger,Kaulig Racing,93,2024,37,54.2275,18.158730158730158,25.0,20.3015873015873,18.0,18.88888888888889,22.25,7.317460317460317,5.25,30.825396825396826,32.75,19.032539682539685,21.445,1.5238095238095237,-0.5,102.93650793650794,90.5,27.037315921821683,29.984328065822126,3.7142857142857144,0.25,39.16562178343049,36.20587311557789,1.4164948515459885,0.0,69.47365079365079,59.457499999999996
AJ Allmendinger,Kaulig Racing,95,2024,30,54.769999999999996,18.453125,27.4,20.21875,17.4,19.171875,25.2,7.4375,7.2,30.9375,33.8,19.23109375,23.503999999999998,1.5,-0.4,101.9375,80.2,26.61485786054322,23.987462452657702,3.65625,0.2,38.553658943064384,28.96469849246231,1.3943621194905824,0.0,68.85687499999999,53.565999999999995
AJ Allmendinger,Kaulig Racing,99,2024,36,49.847500000000004,18.630769230769232,14.133333333333333,20.446153846153845,14.133333333333333,19.092307692307692,12.0,7.415384615384616,3.7333333333333334,31.015384615384615,27.533333333333335,19.311846153846155,11.952,1.7384615384615385,-1.0666666666666667,101.36923076923077,53.86666666666667,26.655102650854392,38.485551433779705,3.6307692307692307,6.0,38.29129495932493,70.91444783516918,1.3729103945753427,5.000629986937546,68.5393846153846,95.50666666666667
AJ Allmendinger,Kaulig Racing,100,2024,23,39.9725,18.893939393939394,24.666666666666668,20.227272727272727,24.583333333333332,19.348484848484848,27.416666666666668,7.378787878787879,15.583333333333334,31.060606060606062,33.583333333333336,19.53848484848485,26.39083333333333,1.2575757575757576,-2.3333333333333335,99.84848484848484,58.333333333333336,27.766388974326293,7.331503274319644,3.5757575757575757,2.1666666666666665,38.97375008620385,8.316558967700374,1.3521087219302617,0.0,67.93530303030302,46.03
AJ Allmendinger,Kaulig Racing,102,2024,28,40.9825,18.955223880597014,15.714285714285714,20.208955223880597,24.714285714285715,19.37313432835821,20.428571428571427,7.522388059701493,2.4285714285714284,30.955223880597014,34.285714285714285,19.56462686567164,21.554285714285715,1.1492537313432836,11.857142857142858,99.68656716417911,322.57142857142856,27.351965258291575,31.80483240885646,3.537313432835821,6.857142857142857,38.39205232372319,29.58062449727444,1.3319279947372729,1.8878487652072558,67.77268656716417,67.13571428571429
AJ Allmendinger,Kaulig Racing,103,2024,6,45.5125,19.08823529411765,15.5,20.279411764705884,13.625,19.558823529411764,13.5,7.426470588235294,3.8125,31.073529411764707,27.9375,19.64955882352941,13.346875,1.1764705882352942,-2.875,105.32352941176471,50.5625,27.348585669333016,42.330204469168464,3.6911764705882355,5.625,38.101769932799805,71.69062817880445,1.38091747179996,4.688090612753949,67.48367647058822,91.329375
AJ Allmendinger,Kaulig Racing,105,2024,8,61.9125,18.89855072463768,15.88888888888889,20.028985507246375,20.333333333333332,19.28985507246377,17.555555555555557,7.333333333333333,5.111111111111111,30.971014492753625,29.555555555555557,19.452173913043474,17.353333333333335,1.5507246376811594,5.0,105.31884057971014,116.22222222222223,27.600952612703622,34.587460999656294,3.6956521739130435,2.888888888888889,38.905773001184976,43.057078485486514,1.5470496344876083,0.04357298474945533,68.15521739130433,71.6788888888889
AJ Allmendinger,Kaulig Racing,109,2025,14,76.7025,18.742857142857144,17.25,20.2,24.75,19.271428571428572,21.875,7.257142857142857,2.25,31.0,34.875,19.38185714285714,22.0275,1.9857142857142858,10.75,106.67142857142858,342.625,27.685224718236427,31.219497508888118,3.7714285714285714,7.75,39.21139946499897,28.21465265273171,1.5249489254234998,2.234769223931349,68.4362857142857,64.75874999999999
AJ Allmendinger,Kaulig Racing,110,2025,30,79.16999999999999,18.676056338028168,14.941176470588236,20.08450704225352,13.0,19.408450704225352,12.764705882352942,7.225352112676056,3.6470588235294117,31.070422535211268,27.705882352941178,19.427042253521122,12.916470588235295,1.9577464788732395,-1.1176470588235294,110.07042253521126,53.76470588235294,27.538128304035915,42.47324566285884,3.859154929577465,5.529411764705882,38.8179740569004,72.97811955954396,1.5034707715442954,5.167852147135934,68.41478873239436,92.65235294117646
AJ Allmendinger,Kaulig Racing,111,2025,22,88.04499999999999,18.833333333333332,17.6875,19.97222222222222,21.5,19.194444444444443,18.1875,7.138888888888889,8.375,31.055555555555557,30.5625,19.243472222222223,19.39,1.5694444444444444,0.875,109.09722222222223,81.9375,28.19732096647986,24.0144565096278,3.888888888888889,2.6875,39.60924488499899,35.28232355647294,1.5118289991339582,0.03891422650863738,68.62597222222222,64.936875
AJ Allmendinger,Kaulig Racing,112,2025,8,71.75750000000001,18.876712328767123,15.1,19.91780821917808,21.5,19.26027397260274,17.6,7.2465753424657535,4.8,31.10958904109589,29.9,19.30123287671233,17.071,1.3013698630136987,7.7,108.54794520547945,124.6,27.83090938285685,34.478714899690665,3.835616438356164,3.5,39.06665248931407,44.78133318375434,1.4911190128444518,0.039215686274509796,68.35260273972602,73.29400000000001
AJ Allmendinger,Kaulig Racing,113,2025,7,73.13499999999999,18.72972972972973,14.454545454545455,19.89189189189189,21.181818181818183,19.10810810810811,16.727272727272727,7.216216216216216,4.818181818181818,31.054054054054053,29.636363636363637,19.185675675675675,16.496363636363636,1.4189189189189189,7.909090909090909,108.56756756756756,123.27272727272727,28.351621909574998,37.37734412335515,3.8378378378378377,3.5454545454545454,39.54085047418821,47.45187592795849,1.4709687559141214,0.035650623885918,68.69027027027028,75.11636363636366
AJ Allmendinger,Kaulig Racing,114,2025,23,80.86500000000001,18.573333333333334,24.53846153846154,19.76,24.153846153846153,18.986666666666668,26.923076923076923,7.173333333333333,15.692307692307692,31.0,32.84615384615385,19.0608,25.998461538461534,1.4666666666666666,-2.6153846153846154,108.77333333333333,60.69230769230769,28.747793832514,6.7675414839873635,3.7866666666666666,2.076923076923077,40.25209106959903,7.6768236624926525,1.4513558391685997,0.0,69.0788,46.87692307692308
AJ Allmendinger,Kaulig Racing,115,2025,18,72.5025,18.63157894736842,17.941176470588236,19.80263157894737,21.176470588235293,19.092105263157894,18.529411764705884,7.118421052631579,8.764705882352942,31.026315789473685,30.823529411764707,19.103684210526314,19.629411764705882,1.8026315789473684,-0.23529411764705882,108.36842105263158,81.17647058823529,28.386402483165128,22.687092912708515,3.736842105263158,2.5294117647058822,39.768626344077994,33.20689275903335,1.4322590518111182,0.03662515436107047,68.83,63.980000000000004
AJ Allmendinger,Kaulig Racing,116,2025,9,77.46000000000001,18.623376623376622,24.428571428571427,19.83116883116883,24.071428571428573,19.09090909090909,26.928571428571427,7.103896103896104,14.785714285714286,30.98701298701299,32.857142857142854,19.070909090909087,25.735714285714284,1.8051948051948052,-0.5,108.25974025974025,61.92857142857143,28.316449204162986,6.3757207552739805,3.688311688311688,1.9285714285714286,39.63695106207698,7.37910568160032,1.4136582849044803,0.0,68.82571428571428,47.11214285714285
AJ Allmendinger,Kaulig Racing,117,2025,26,77.365,18.5,16.88888888888889,19.67948717948718,23.333333333333332,19.0,22.666666666666668,7.076923076923077,2.5555555555555554,30.871794871794872,35.0,18.96628205128205,22.09,1.7435897435897436,9.555555555555555,107.47435897435898,343.22222222222223,29.044525278212177,29.666373264567216,3.9743589743589745,8.0,40.38775938179394,26.332824079094856,1.3955344607390383,1.9864615323834214,69.13512820512821,64.99777777777777
AJ Allmendinger,Kaulig Racing,118,2025,36,63.2275,18.59493670886076,13.833333333333334,19.670886075949365,20.25,19.189873417721518,16.166666666666668,7.075949367088608,4.75,30.974683544303797,29.416666666666668,19.074936708860758,15.94,1.8227848101265822,7.666666666666667,109.72151898734177,123.33333333333333,28.930037616462656,39.101275123908884,4.037974683544304,3.25,40.051582519113005,51.23787752812862,1.3778694675651264,0.0326797385620915,68.78253164556962,77.00916666666669
AJ Allmendinger,Kaulig Racing,119,2025,38,61.47749999999999,18.8125,15.538461538461538,19.55,19.46153846153846,19.1875,16.384615384615383,7.1,5.076923076923077,31.0375,29.923076923076923,19.179125,16.822307692307692,1.925,7.846153846153846,108.75,116.3076923076923,28.646537146256872,36.57425396053128,3.9875,3.0,39.7326237841241,48.41457031211873,1.3606460992205622,0.030165912518853692,68.462375,74.40615384615386
AJ Allmendinger,Kaulig Racing,120,2025,4,50.14500000000001,19.049382716049383,17.142857142857142,19.71604938271605,20.428571428571427,19.419753086419753,17.928571428571427,7.3580246913580245,6.714285714285714,31.061728395061728,30.142857142857142,19.409135802469134,18.321428571428573,1.9012345679012346,7.285714285714286,107.50617283950618,108.57142857142857,28.292876193833948,33.96180724906476,3.9382716049382718,2.7857142857142856,39.24209756456701,44.95638671839596,1.343847999230185,0.02801120448179271,67.9032098765432,70.74642857142858
AJ Allmendinger,Kaulig Racing,121,2025,20,54.93,18.865853658536587,17.944444444444443,19.536585365853657,21.22222222222222,19.25609756097561,18.555555555555557,7.2926829268292686,8.61111111111111,31.036585365853657,30.666666666666668,19.254268292682926,19.459999999999997,1.951219512195122,-0.1111111111111111,107.71951219512195,82.22222222222223,28.845402093909144,22.704476639780264,4.036585365853658,2.388888888888889,39.94646222841376,33.0081559185315,1.3274596089956705,0.034590423563233226,68.44219512195122,64.23111111111112
AJ Allmendinger,Kaulig Racing,122,2025,17,57.4775,18.879518072289155,27.833333333333332,19.50602409638554,20.333333333333332,19.36144578313253,23.333333333333332,7.397590361445783,7.0,31.120481927710845,34.166666666666664,19.353975903614458,23.666666666666668,2.1204819277108435,2.5,107.96385542168674,77.66666666666667,28.497867128922287,24.86134691567629,4.0120481927710845,0.5,39.465179550962986,27.720582077051926,1.3114661197306625,0.0,68.2377108433735,52.67499999999999
AJ Allmendinger,Kaulig Racing,123,2025,13,65.935,18.857142857142858,15.777777777777779,19.5,12.944444444444445,19.404761904761905,12.277777777777779,7.4523809523809526,3.5,31.13095238095238,27.833333333333332,19.345,12.54388888888889,2.4523809523809526,-2.5,108.14285714285714,53.0,28.3134654973875,44.28028757047779,3.9642857142857144,5.555555555555555,39.42392741345152,74.2454170106804,1.295853427829107,4.99770831440616,68.34202380952381,92.15055555555556
AJ Allmendinger,Kaulig Racing,124,2025,21,78.075,18.788235294117648,26.285714285714285,19.36470588235294,20.142857142857142,19.458823529411763,23.285714285714285,7.423529411764706,7.714285714285714,31.152941176470588,33.857142857142854,19.332235294117645,22.942857142857143,3.176470588235294,6.428571428571429,108.07058823529412,84.14285714285714,28.222580436124115,23.16803022486539,3.929411764705882,0.42857142857142855,39.43070473799915,28.903356066044505,1.2806080933840587,0.0,68.38188235294118,56.14999999999999
AJ Allmendinger,Kaulig Racing,125,2025,12,61.3425,18.813953488372093,17.8,19.523255813953487,22.9,19.569767441860463,23.8,7.383720930232558,3.0,31.197674418604652,35.4,19.40627906976744,22.636000000000003,3.6627906976744184,9.4,108.27906976744185,337.4,27.959010379378483,28.699735938110496,3.883720930232558,8.1,39.030347706161955,25.08252039418537,1.265717301600523,1.7878153791450793,68.11197674418605,62.62599999999999
AJ Allmendinger,Kaulig Racing,126,2025,6,67.2775,18.735632183908045,15.631578947368421,19.54022988505747,12.68421052631579,19.551724137931036,12.894736842105264,7.379310344827586,3.5789473684210527,31.264367816091955,28.105263157894736,19.375862068965514,12.844736842105263,3.6551724137931036,1.0,109.01149425287356,55.578947368421055,28.19898967731666,43.03333745045265,3.9080459770114944,5.315789473684211,39.072439200229056,72.44302664169722,1.2511688268694825,4.734671034700573,68.1935632183908,91.07578947368421
AJ Allmendinger,Kaulig Racing,127,2025,18,73.36500000000001,18.59090909090909,15.15,19.5,12.85,19.352272727272727,12.35,7.306818181818182,3.45,31.09090909090909,27.5,19.235795454545453,12.555000000000001,3.5681818181818183,0.75,108.04545454545455,54.0,28.920213279506246,45.46500391143002,3.875,5.1,39.764797845680995,73.82087530961236,1.2672540295982382,4.631270816315544,68.57034090909092,91.5895
AJ Allmendinger,Kaulig Racing,128,2025,37,73.1825,18.584269662921347,18.05263157894737,19.337078651685392,21.0,19.49438202247191,19.05263157894737,7.280898876404494,9.0,31.15730337078652,31.05263157894737,19.24112359550562,19.88473684210526,3.3146067415730336,0.7368421052631579,108.11235955056179,84.63157894736842,28.713540274006178,21.509504185054986,3.831460674157303,2.3684210526315788,39.6448665113475,31.27088455439826,1.2530152202769098,0.032769874954642,68.5976404494382,63.55947368421053
AJ Allmendinger,Kaulig Racing,129,2025,23,77.1175,18.788888888888888,25.625,19.31111111111111,21.75,19.511111111111113,24.0,7.2555555555555555,7.25,31.177777777777777,34.0,19.32311111111111,23.2875,3.1222222222222222,11.25,107.6,89.375,28.645396994961665,20.966470891257217,3.8666666666666667,0.375,39.606580161443645,25.915436557788944,1.2390928289404997,0.0,68.51222222222222,54.777499999999996
AJ Allmendinger,Kaulig Racing,130,2025,18,73.67,18.835164835164836,23.4,19.197802197802197,23.0,19.47252747252747,25.933333333333334,7.274725274725275,14.133333333333333,31.153846153846153,32.13333333333333,19.34131868131868,24.747333333333334,3.0549450549450547,-0.6666666666666666,106.9010989010989,60.93333333333333,28.58036266237967,11.624431570255716,3.8461538461538463,3.533333333333333,39.506935568021184,13.433831969493633,1.2254764242268679,0.0,68.43428571428572,50.16866666666667
AJ Allmendinger,Kaulig Racing,131,2025,11,69.8975,18.82608695652174,15.285714285714286,19.08695652173913,12.476190476190476,19.51086956521739,13.285714285714286,7.260869565217392,3.5238095238095237,31.16304347826087,27.952380952380953,19.29532608695652,12.895714285714286,3.0217391304347827,-0.19047619047619047,106.8695652173913,56.857142857142854,28.604154707027714,43.80125685802859,3.847826086956522,4.857142857142857,39.74521421869486,71.69087691820225,1.2121560283113584,4.410734110776708,68.62804347826088,90.60904761904762
AJ Allmendinger,Kaulig Racing,132,2025,22,72.355,18.741935483870968,23.0625,19.0752688172043,22.125,19.559139784946236,25.75,7.225806451612903,13.625,31.193548387096776,32.125,19.264086021505374,24.145,3.247311827956989,-0.625,106.70967741935483,63.625,28.542024946306988,12.820981520239734,3.806451612903226,3.5625,39.71211155688094,16.43350318577528,1.1991220925230641,0.0,68.75924731182796,52.424375000000005
AJ Allmendinger,Kaulig Racing,133,2025,26,71.46,18.77659574468085,17.272727272727273,18.904255319148938,22.727272727272727,19.659574468085108,23.272727272727273,7.170212765957447,3.3636363636363638,31.25531914893617,35.54545454545455,19.28382978723404,22.10181818181818,3.24468085106383,8.818181818181818,107.44680851063829,322.3636363636364,28.492254854963292,30.530415334645905,3.872340425531915,7.909090909090909,39.588261172658804,26.683410148350333,1.1863654745174996,1.6252867083137084,68.63765957446809,63.76999999999999
AJ Allmendinger,Kaulig Racing,134,2025,5,67.7925,18.852631578947367,19.0,18.926315789473684,20.8,19.757894736842104,19.15,7.11578947368421,8.8,31.33684210526316,31.15,19.31357894736842,20.2215,2.768421052631579,0.0,108.7578947368421,83.5,28.423733841963678,21.563061233802237,3.9157894736842107,2.6,39.35029139273608,31.517295077678348,1.1738774168909998,0.031131381206909902,68.40726315789475,63.42700000000001
AJ Allmendinger,Kaulig Racing,135,2025,23,70.9075,18.708333333333332,18.333333333333332,18.958333333333332,20.857142857142858,19.614583333333332,18.523809523809526,7.0625,8.476190476190476,31.302083333333332,31.0,19.2303125,19.797619047619044,2.8020833333333335,0.2857142857142857,108.84375,85.0952380952381,28.40365043215156,21.797950056002133,3.8854166666666665,2.5238095238095237,39.57901650229091,32.935895403027,1.1616495271317184,0.029648934482771335,68.72302083333334,65.10761904761905
AJ Allmendinger,Kaulig Racing,136,2025,36,63.45,18.75257731958763,23.0,18.938144329896907,21.0,19.68041237113402,25.941176470588236,7.061855670103093,12.941176470588236,31.329896907216494,32.411764705882355,19.259072164948456,23.967058823529413,2.7422680412371134,-0.4117647058823529,108.78350515463917,70.23529411764706,28.321018463881956,13.470549451990337,3.845360824742268,3.9411764705882355,39.33851117752503,17.118013318376736,1.1496737588107728,0.0,68.54030927835052,52.71294117647059
AJ Allmendinger,Kaulig Racing,137,2025,20,66.495,18.928571428571427,18.545454545454547,18.755102040816325,20.681818181818183,19.70408163265306,18.863636363636363,7.0,8.409090909090908,31.397959183673468,31.136363636363637,19.257448979591835,19.89863636363636,2.520408163265306,0.13636363636363635,108.73469387755102,85.9090909090909,28.38524668996479,21.733877303911125,3.9183673469387754,2.409090909090909,39.40228387255028,32.17744561198031,1.1979664035269895,0.028301255642645365,68.55020408163266,64.46636363636365
AJ Allmendinger,Kaulig Racing,138,2025,36,71.97500000000001,18.939393939393938,16.266666666666666,18.68686868686869,19.4,19.78787878787879,17.133333333333333,7.05050505050505,6.4,31.2020202020202,30.066666666666666,19.244242424242426,17.54733333333333,2.505050505050505,7.2,108.51515151515152,109.66666666666667,28.34234451158131,36.60435343246044,3.878787878787879,3.4,39.266034755251795,48.42596093716956,1.1858657327842925,0.0261437908496732,68.55141414141414,73.50333333333334
AJ Allmendinger,Kaulig Racing,139,2025,9,64.3175,19.11,15.090909090909092,18.7,12.727272727272727,19.71,13.772727272727273,7.03,3.5454545454545454,31.26,28.227272727272727,19.266000000000002,13.054545454545455,2.46,0.9090909090909091,108.3,58.45454545454545,28.300300376765495,42.847840044481835,3.85,4.636363636363637,39.41041144469928,70.09886736146578,1.1740070754564496,4.210246196650495,68.5468,90.16454545454545
AJ Allmendinger,Kaulig Racing,140,2025,19,78.0125,19.00990099009901,17.5,18.603960396039604,19.4375,19.574257425742573,16.8125,6.97029702970297,6.3125,31.217821782178216,30.5,19.156138613861387,17.789375,2.237623762376238,6.625,108.10891089108911,108.25,28.676457153530194,35.82520203230666,3.891089108910891,3.25,39.937640543860674,48.75581985984646,1.2804684459964848,0.024509803921568624,68.91544554455446,73.165
AJ Allmendinger,Kaulig Racing,141,2025,37,77.5925,19.00980392156863,18.0,18.61764705882353,22.583333333333332,19.558823529411764,23.75,6.921568627450981,3.25,31.225490196078432,35.833333333333336,19.146568627450982,22.102500000000003,2.303921568627451,4.583333333333333,108.43137254901961,314.8333333333333,28.610862628495585,29.81811060842541,3.8529411764705883,7.916666666666667,39.82148610362675,25.874886975987806,1.2679148337808328,1.489846149287566,68.90480392156863,62.35166666666666
AJ Allmendinger,Kaulig Racing,142,2025,28,68.015,19.184466019417474,23.72222222222222,18.766990291262136,19.88888888888889,19.70873786407767,25.72222222222222,6.864077669902913,12.277777777777779,31.310679611650485,32.72222222222222,19.298155339805827,23.69666666666667,2.5533980582524274,-1.4444444444444444,108.81553398058253,72.11111111111111,28.45116650744223,14.645262516879761,3.8446601941747574,4.333333333333333,39.511016697329396,18.69969231680025,1.2746417219383004,0.3267973856111111,68.53058252427184,53.64611111111112
AJ Allmendinger,Kaulig Racing,143,2025,38,61.74250000000001,19.26923076923077,18.608695652173914,18.903846153846153,20.304347826086957,19.846153846153847,19.26086956521739,6.980769230769231,8.565217391304348,31.35576923076923,30.304347826086957,19.405865384615385,19.81391304347826,2.5576923076923075,0.17391304347826086,108.36538461538461,85.95652173913044,28.17759759871683,21.83840137895847,3.8461538461538463,2.3043478260869565,39.13110307523969,31.90510542276378,1.262385551535048,0.027070766266878175,68.28509615384615,64.64913043478262
Alex Bowman,Hendrick Motorsports,14,2022,13,82.11250000000001,11.714285714285714,16.0,12.142857142857142,10.0,16.428571428571427,13.0,3.5714285714285716,5.333333333333333,28.071428571428573,23.333333333333332,13.55,12.463333333333333,5.428571428571429,-0.6666666666666666,114.71428571428571,62.666666666666664,61.649473011605046,68.75487248023165,8.071428571428571,9.333333333333334,68.46731164543554,70.8017848164907,0.45281543274244,0.16666666666666666,87.30857142857143,81.79
Alex Bowman,Hendrick Motorsports,16,2022,36,79.59750000000001,12.0625,15.25,13.375,13.75,16.75,15.0,3.75,5.0,28.0625,24.5,13.776875,13.407499999999999,2.375,-3.5,107.375,60.5,57.5512071482451,60.825413619433,7.125,7.0,65.74957486971898,63.50950187767415,0.39621350364963503,0.125,85.865625,79.76
Alex Bowman,Hendrick Motorsports,18,2022,32,66.5,13.38888888888889,14.333333333333334,13.0,13.333333333333334,18.27777777777778,23.666666666666668,4.166666666666667,4.0,28.22222222222222,34.666666666666664,14.900555555555558,19.296666666666667,1.7777777777777777,16.333333333333332,98.83333333333333,243.0,54.61104453063382,58.09342830767677,6.388888888888889,8.333333333333334,62.43426478069088,43.76496326512527,0.3521897810218978,0.0,82.68444444444444,79.89
Alex Bowman,Hendrick Motorsports,19,2022,35,66.97,14.368421052631579,19.4,12.736842105263158,13.4,17.842105263157894,19.2,4.052631578947368,6.4,28.42105263157895,25.2,15.064736842105264,17.35,2.0526315789473686,-4.6,101.36842105263158,50.2,56.35546861011711,55.326997562213066,6.368421052631579,5.6,63.490356108022944,51.623928032751564,0.3336534767575874,0.1,82.30894736842104,70.074
Alex Bowman,Hendrick Motorsports,21,2022,32,64.875,15.285714285714286,10.0,13.619047619047619,10.666666666666666,18.857142857142858,17.333333333333332,5.190476190476191,3.3333333333333335,28.761904761904763,28.333333333333332,16.093333333333334,12.706666666666669,0.9047619047619048,-6.0,96.80952380952381,52.333333333333336,52.21277091935766,36.370092367891345,5.904761904761905,2.0,59.794846002496946,66.42342074319635,0.3018769551616267,0.0,79.27047619047619,91.08333333333333
