driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Kurt Busch,453,4/24/2022,Cup,Talladega Superspeedway,6,7,16,1,25,10.32,5,315,310,230,73.01587301587301,4,147,78.19148936170212,1,0.5319148936170213,188,87.39,running,7,10,,23XI Racing,Toyota,superspeedway
Kyle Busch,454,4/24/2022,Cup,Talladega Superspeedway,12,14,3,1,38,14.79,1,349,348,135,38.68194842406877,10,103,54.787234042553195,3,1.5957446808510638,188,97.84,running,13,6,,Joe Gibbs Racing,Toyota,superspeedway
Kyle Larson,4030,4/24/2022,Cup,Talladega Superspeedway,5,5,4,1,15,4.75,15,212,197,180,84.90566037735849,4,188,100,32,17.02127659574468,188,118.02,running,2,3,,Hendrick Motorsports,Chevrolet,superspeedway
Landon Cassill,3808,4/24/2022,Cup,Talladega Superspeedway,39,22,19,6,39,28.12,5,74,69,32,43.24324324324324,3,10,5.319148936170213,0,0,188,55,running,37,22,,Spire Motorsports,Chevrolet,superspeedway
Martin Truex Jr.,3368,4/24/2022,Cup,Talladega Superspeedway,2,2,5,1,23,8.06,0,267,267,199,74.53183520599251,3,176,93.61702127659575,0,0,188,103.5,running,5,4,,Joe Gibbs Racing,Toyota,superspeedway
Michael McDowell,3832,4/24/2022,Cup,Talladega Superspeedway,21,28,8,8,37,25.08,-5,158,163,31,19.620253164556964,9,31,16.48936170212766,0,0,188,64.35,running,35,21,,Front Row Motorsports,Ford,superspeedway
Noah Gragson,4224,4/24/2022,Cup,Talladega Superspeedway,31,21,20,2,38,23.5,1,173,172,35,20.23121387283237,7,15,7.9787234042553195,0,0,188,53.62,running,28,23,,Beard Motorsports,Chevrolet,superspeedway
Ricky Stenhouse Jr.,3888,4/24/2022,Cup,Talladega Superspeedway,26,29,30,7,38,24.54,25,185,160,49,26.486486486486488,3,31,32.63157894736842,0,0,95,71.38,accident,10,30,,JTG Daugherty Racing,Chevrolet,superspeedway
Ross Chastain,4001,4/24/2022,Cup,Talladega Superspeedway,19,15,1,1,38,16.97,6,276,270,114,41.30434782608695,3,98,52.12765957446808,1,0.5319148936170213,188,87.62,running,33,9,,Trackhouse Racing,Chevrolet,superspeedway
Ryan Blaney,4023,4/24/2022,Cup,Talladega Superspeedway,22,6,11,1,31,12.11,-1,303,304,143,47.194719471947195,4,122,64.89361702,23,12.23404255319149,188,87.69,running,14,14,,Team Penske,Ford,superspeedway
Todd Gilliland,4231,4/24/2022,Cup,Talladega Superspeedway,32,31,27,13,37,25.21,2,157,155,18,11.464968152866241,1,7,5.785123966942149,0,0,121,46.69,accident,30,26,,Front Row Motorsports,Ford,superspeedway
Ty Dillon,4013,4/24/2022,Cup,Talladega Superspeedway,20,33,33,4,31,24.4,-2,183,185,93,50.81967213114754,1,47,52.80898876404494,0,0,89,55.74,accident,20,32,,Petty GMS Motorsports,Chevrolet,superspeedway
Tyler Reddick,4065,4/24/2022,Cup,Talladega Superspeedway,10,39,39,7,38,35.72,-30,75,105,20,26.666666666666668,0,8,25.806451612903224,0,0,31,31.17,engine,39,39,,Richard Childress Racing,Chevrolet,superspeedway
William Byron,4184,4/24/2022,Cup,Talladega Superspeedway,8,1,15,1,19,4.9,0,174,174,141,81.03448275862068,5,181,96.27659574468085,38,20.21276595744681,188,104.35,running,4,1,,Hendrick Motorsports,Chevrolet,superspeedway
AJ Allmendinger,3774,5/1/2022,Cup,Dover Motor Speedway,19,2,33,2,31,18.91,-21,47,68,18,38.297872340425535,4,179,55.76323987538941,0,0,321,62.6,brakes,21,13,,Kaulig Racing,Chevrolet,short intermediate
Alex Bowman,4045,5/1/2022,Cup,Dover Motor Speedway,6,3,5,1,18,6.78,5,33,28,33,100,24,393,98.25,2,0.5,400,109.09,running,11,3,,Hendrick Motorsports,Chevrolet,short intermediate
Aric Almirola,40,5/1/2022,Cup,Dover Motor Speedway,27,22,19,5,27,16.51,-3,52,55,15,28.846153846153847,1,179,44.86215538847118,0,0,399,62.89,running,15,11,,Stewart-Haas Racing,Ford,short intermediate
Austin Cindric,4180,5/1/2022,Cup,Dover Motor Speedway,12,36,36,6,36,30.86,-4,9,13,4,44.44444444444444,1,74,81.31868131868131,0,0,91,46.92,dvp,36,36,,Team Penske,Ford,short intermediate
Austin Dillon,3873,5/1/2022,Cup,Dover Motor Speedway,24,11,23,6,29,25.35,-38,21,59,2,9.523809523809524,0,14,3.5175879396984926,0,0,398,44,running,28,26,,Richard Childress Racing,Chevrolet,short intermediate
BJ McLeod,3973,5/1/2022,Cup,Dover Motor Speedway,32,35,35,32,36,34.74,3,5,2,0,0,0,0,0,0,0,167,24.83,brakes,34,35,,Live Fast Motorsports,Ford,short intermediate
Brad Keselowski,1816,5/1/2022,Cup,Dover Motor Speedway,20,23,20,4,25,15.93,-7,48,55,17,35.416666666666664,1,180,45.11278195488722,0,0,399,65.72,running,10,16,,RFK Racing,Ford,short intermediate
Bubba Wallace,4025,5/1/2022,Cup,Dover Motor Speedway,9,4,16,4,27,15.23,-16,45,61,22,48.888888888888886,1,188,47.11779448621554,0,0,399,66.55,running,16,17,,23XI Racing,Toyota,short intermediate
Chase Briscoe,4228,5/1/2022,Cup,Dover Motor Speedway,23,21,13,5,29,21.57,4,59,55,10,16.949152542372882,1,69,17.25,0,0,400,60.55,running,26,25,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,5/1/2022,Cup,Dover Motor Speedway,4,8,1,1,20,4.11,11,33,22,32,96.96969696969697,33,399,99.75,73,18.25,400,132.85,running,2,10,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,5/1/2022,Cup,Dover Motor Speedway,1,15,8,1,17,7.87,4,36,32,33,91.66666666666667,10,375,93.75,18,4.5,400,101.64,running,8,9,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,5/1/2022,Cup,Dover Motor Speedway,17,30,4,2,32,15.26,-2,48,50,18,37.5,13,206,51.5,0,0,400,91.55,running,3,21,,Joe Gibbs Racing,Toyota,short intermediate
Cody Ware,4125,5/1/2022,Cup,Dover Motor Speedway,28,33,34,26,33,32.89,-3,11,14,0,0,0,0,0,0,0,238,31.83,dvp,32,33,,Rick Ware Racing,Ford,short intermediate
Cole Custer,4104,5/1/2022,Cup,Dover Motor Speedway,30,24,15,14,32,24.8,5,62,57,12,19.35483870967742,0,30,7.5,0,0,400,52.5,running,29,22,,Stewart-Haas Racing,Ford,short intermediate
Corey LaJoie,4096,5/1/2022,Cup,Dover Motor Speedway,21,20,18,12,27,19.68,-8,43,51,7,16.27906976744186,1,47,11.779448621553884,0,0,399,55.55,running,22,19,,Spire Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,5/1/2022,Cup,Dover Motor Speedway,8,7,14,6,29,16.05,-9,75,84,38,50.666666666666664,1,222,55.5,0,0,400,66.05,running,17,24,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,5/1/2022,Cup,Dover Motor Speedway,2,17,21,1,29,14.24,50,77,27,35,45.45454545454545,42,198,49.62406015037594,67,16.791979949874687,399,86.21,running,1,27,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,5/1/2022,Cup,Dover Motor Speedway,25,18,10,3,25,13.2,8,55,47,24,43.63636363636363,1,260,65,0,0,400,82.22,running,19,7,,Petty GMS Motorsports,Chevrolet,short intermediate
Harrison Burton,4217,5/1/2022,Cup,Dover Motor Speedway,35,26,24,2,35,27.49,-5,45,50,0,0,0,9,2.2613065326633164,0,0,398,41,running,31,8,,Wood Brothers Racing,Ford,short intermediate
Joey Logano,3859,5/1/2022,Cup,Dover Motor Speedway,22,29,29,11,31,26.37,-5,29,34,0,0,0,3,0.7575757575757576,0,0,396,39.5,running,23,30,,Team Penske,Ford,short intermediate
Josh Bilicki,4213,5/1/2022,Cup,Dover Motor Speedway,36,34,32,32,36,34.07,-3,1,4,0,0,0,0,0,0,0,381,26.67,running,35,34,,Spire Motorsports,Chevrolet,short intermediate
Justin Haley,4172,5/1/2022,Cup,Dover Motor Speedway,14,1,11,1,25,12.71,-27,34,61,23,67.64705882,6,287,71.75,19,4.75,400,82.32,running,14,20,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,5/1/2022,Cup,Dover Motor Speedway,11,14,9,7,24,11.47,18,60,42,58,96.66666666666667,5,385,96.25,0,0,400,90.61,running,13,12,,Stewart-Haas Racing,Ford,short intermediate
Kurt Busch,453,5/1/2022,Cup,Dover Motor Speedway,16,32,31,7,33,25.81,6,34,28,3,8.823529411764707,4,19,4.896907216494846,0,0,388,43.73,running,20,32,,23XI Racing,Toyota,short intermediate
Kyle Busch,454,5/1/2022,Cup,Dover Motor Speedway,10,6,7,1,17,5.91,22,61,39,56,91.80327868852459,35,390,97.5,103,25.75,400,120.72,running,9,2,,Joe Gibbs Racing,Toyota,short intermediate
Kyle Larson,4030,5/1/2022,Cup,Dover Motor Speedway,3,28,6,1,31,10.33,14,48,34,29,60.416666666666664,15,309,77.25,19,4.75,400,99.65,running,6,15,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,5/1/2022,Cup,Dover Motor Speedway,18,12,12,1,22,6.25,11,40,29,33,82.5,56,343,85.75,5,1.25,400,104.73,running,5,4,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,5/1/2022,Cup,Dover Motor Speedway,29,25,17,10,32,22.01,6,53,47,8,15.09433962264151,0,58,14.536340852130326,0,0,399,54.5,running,25,23,,Front Row Motorsports,Ford,short intermediate
Ricky Stenhouse Jr.,3888,5/1/2022,Cup,Dover Motor Speedway,15,16,2,2,19,8.87,21,59,38,52,88.13559322033899,8,376,94,0,0,400,102.77,running,12,5,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,5/1/2022,Cup,Dover Motor Speedway,7,10,3,1,20,4.65,14,43,29,42,97.67441860465117,38,397,99.25,86,21.5,400,125.19,running,4,6,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,5/1/2022,Cup,Dover Motor Speedway,5,19,26,1,29,17.73,2,40,38,8,20,3,131,32.99748110831234,8,2.0151133501259446,397,67.61,running,27,1,,Team Penske,Ford,short intermediate
Ryan Preece,4070,5/1/2022,Cup,Dover Motor Speedway,13,27,25,13,28,20.21,-5,66,71,1,1.5151515151515151,4,18,4.522613065326633,0,0,398,59.05,running,18,18,,Rick Ware Racing,Ford,short intermediate
Todd Gilliland,4231,5/1/2022,Cup,Dover Motor Speedway,34,31,28,27,35,31.73,-4,8,12,0,0,0,0,0,0,0,396,34,running,33,31,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,5/1/2022,Cup,Dover Motor Speedway,31,13,27,8,33,28.74,-22,24,46,4,16.666666666666668,0,11,2.7777777777777777,0,0,396,38.33,running,30,29,,Petty GMS Motorsports,Chevrolet,short intermediate
Tyler Reddick,4065,5/1/2022,Cup,Dover Motor Speedway,26,5,30,4,30,22.12,-12,60,72,5,8.333333333333334,1,43,11.025641025641026,0,0,390,43.39,running,24,28,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,5/1/2022,Cup,Dover Motor Speedway,33,9,22,4,33,15.4,-4,47,51,19,40.42553191489362,3,208,52.13032581453634,0,0,399,68.17,running,7,14,,Hendrick Motorsports,Chevrolet,short intermediate
Alex Bowman,4045,5/8/2022,Cup,Darlington Raceway,15,23,29,12,32,20.3,-10,82,92,13,15.853658536585366,0,41,16.07843137254902,0,0,255,52.5,accident,18,18,,Hendrick Motorsports,Chevrolet,short intermediate
Aric Almirola,40,5/8/2022,Cup,Darlington Raceway,12,13,11,4,26,13.19,2,85,83,32,37.64705882352941,0,183,62.45733788395904,0,0,293,77.33,running,19,9,,Stewart-Haas Racing,Ford,short intermediate
Austin Cindric,4180,5/8/2022,Cup,Darlington Raceway,19,18,18,1,34,19.45,-13,94,107,26,27.659574468085108,12,99,33.78839590443686,0,0,293,66.23,running,12,28,,Team Penske,Ford,short intermediate
Austin Dillon,3873,5/8/2022,Cup,Darlington Raceway,14,25,9,8,35,20.74,-20,83,103,17,20.481927710843372,2,104,35.49488054607509,0,0,293,62.48,running,32,17,,Richard Childress Racing,Chevrolet,short intermediate
BJ McLeod,3973,5/8/2022,Cup,Darlington Raceway,36,34,32,11,36,33.02,2,17,15,0,0,0,1,0.5434782608695652,0,0,184,26,brakes,35,30,,Live Fast Motorsports,Ford,short intermediate
Brad Keselowski,1816,5/8/2022,Cup,Darlington Raceway,23,26,34,11,36,31.57,4,52,48,3,5.769230769230769,1,2,1.2048192771084338,0,0,166,31.62,accident,28,34,,RFK Racing,Ford,short intermediate
Bubba Wallace,4025,5/8/2022,Cup,Darlington Raceway,17,7,27,3,26,12.81,7,81,74,42,51.851851851851855,5,230,88.46153846153847,0,0,260,74.25,accident,10,15,,23XI Racing,Toyota,short intermediate
Chase Briscoe,4228,5/8/2022,Cup,Darlington Raceway,13,24,20,10,30,18.46,-15,74,89,15,20.27027027027027,0,70,23.890784982935152,0,0,293,56,running,24,14,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,5/8/2022,Cup,Darlington Raceway,34,11,5,4,35,13.44,34,107,73,44,41.12149532710281,11,193,65.87030717,0,0,293,88.3,running,15,8,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,5/8/2022,Cup,Darlington Raceway,18,28,16,12,32,21.24,-16,65,81,6,9.230769231,0,28,9.556313993174061,0,0,293,53.5,running,23,25,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,5/8/2022,Cup,Darlington Raceway,3,9,6,1,20,6.77,4,62,58,49,79.03225806451613,8,289,98.63481228668942,3,1.023890784982935,293,101.8,running,3,7,,Joe Gibbs Racing,Toyota,short intermediate
Cody Ware,4125,5/8/2022,Cup,Darlington Raceway,31,33,19,1,35,28.96,-4,39,43,0,0,0,3,1.023890784982935,1,0.3412969283276451,293,40.33,running,34,29,,Rick Ware Racing,Ford,short intermediate
Cole Custer,4104,5/8/2022,Cup,Darlington Raceway,28,29,26,2,29,23.14,-3,95,98,16,16.842105263157894,2,25,9.615384615384615,0,0,260,46,accident,27,23,,Stewart-Haas Racing,Ford,short intermediate
Corey LaJoie,4096,5/8/2022,Cup,Darlington Raceway,30,32,35,7,33,30.89,-9,69,78,4,5.797101449275362,0,4,2.6315789473684212,0,0,152,34.5,accident,29,35,,Spire Motorsports,Chevrolet,short intermediate
Daniel Hemric,4093,5/8/2022,Cup,Darlington Raceway,24,20,31,19,35,29.54,-3,55,58,0,0,1,0,0,0,0,188,35.95,engine,26,32,,Kaulig Racing,Chevrolet,short intermediate
Daniel Suarez,4113,5/8/2022,Cup,Darlington Raceway,20,12,10,2,26,11.77,-18,65,83,41,63.07692307692308,5,238,81.22866894197952,0,0,293,84.86,running,11,10,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,5/8/2022,Cup,Darlington Raceway,22,5,21,1,28,9.97,7,82,75,33,40.24390243902439,7,221,75.68493150684931,42,14.383561643835616,292,83.69,running,7,4,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,5/8/2022,Cup,Darlington Raceway,11,10,25,1,22,10.44,-6,58,64,40,68.96551724137932,6,258,98.47328244274809,1,0.3816793893129771,262,83.74,accident,8,6,,Petty GMS Motorsports,Chevrolet,short intermediate
Harrison Burton,4217,5/8/2022,Cup,Darlington Raceway,25,27,14,1,31,22.74,-17,90,107,8,8.888888889,1,54,18.43003412969283,0,0,293,55.07,running,30,20,,Wood Brothers Racing,Ford,short intermediate
JJ Yeley,3669,5/8/2022,Cup,Darlington Raceway,32,35,23,1,36,31.63,-3,9,12,0,0,0,2,0.6944444444444444,1,0.3472222222222222,288,34.33,running,36,31,,Rick Ware Racing,Ford,short intermediate
Joey Logano,3859,5/8/2022,Cup,Darlington Raceway,1,4,1,1,20,2.35,-2,58,60,31,53.44827586206897,30,288,98.29351535836177,107,36.51877133105802,293,138.54,running,1,3,,Team Penske,Ford,short intermediate
Justin Haley,4172,5/8/2022,Cup,Darlington Raceway,29,21,3,3,34,21.16,19,98,79,10,10.204081632653061,2,47,16.040955631399317,0,0,293,72.65,running,20,27,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,5/8/2022,Cup,Darlington Raceway,35,17,4,1,35,14.38,11,84,73,34,40.476190476190474,1,180,61.43344709897611,1,0.3412969283276451,293,84.15,running,14,16,,Stewart-Haas Racing,Ford,short intermediate
Kurt Busch,453,5/8/2022,Cup,Darlington Raceway,6,14,28,3,35,17.52,21,100,79,36,36,19,139,53.46153846153846,0,0,260,66.07,accident,22,11,,23XI Racing,Toyota,short intermediate
Kyle Busch,454,5/8/2022,Cup,Darlington Raceway,5,6,33,1,14,16.46,-5,25,30,19,76,15,167,100,19,11.377245508982035,167,93.74,accident,4,33,,Joe Gibbs Racing,Toyota,short intermediate
Kyle Larson,4030,5/8/2022,Cup,Darlington Raceway,2,36,36,1,36,26.22,-10,29,39,11,37.93103448275862,18,80,71.42857142857143,30,26.785714285714285,112,64.92,engine,13,36,,Hendrick Motorsports,Chevrolet,short intermediate
Landon Cassill,3808,5/8/2022,Cup,Darlington Raceway,33,30,22,6,35,28.8,-1,69,70,3,4.3478260869565215,0,3,1.0273972602739727,0,0,292,37.33,running,33,26,,Spire Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,5/8/2022,Cup,Darlington Raceway,4,1,24,1,25,6.43,-2,53,55,25,47.16981132075472,12,255,96.95817490494296,28,10.64638783269962,263,99.12,accident,5,2,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,5/8/2022,Cup,Darlington Raceway,16,22,7,6,30,18.27,14,116,102,26,22.413793103448278,3,88,30.034129692832764,0,0,293,73.89,running,21,19,,Front Row Motorsports,Ford,short intermediate
Ricky Stenhouse Jr.,3888,5/8/2022,Cup,Darlington Raceway,26,16,8,3,30,17.12,12,94,82,25,26.595744680851062,4,117,39.93174061433447,0,0,293,75.13,running,25,12,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,5/8/2022,Cup,Darlington Raceway,8,3,30,1,20,12.37,10,41,31,24,58.53658536585366,27,193,99.48453608247422,26,13.402061855670103,194,103.81,accident,2,1,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,5/8/2022,Cup,Darlington Raceway,7,15,17,5,34,14.03,33,100,67,37,37,0,192,65.52901023890784,0,0,293,78.83,running,17,13,,Team Penske,Ford,short intermediate
Todd Gilliland,4231,5/8/2022,Cup,Darlington Raceway,27,31,15,4,32,25.29,-13,87,100,13,14.942528735632184,3,37,12.627986348122867,0,0,293,50.39,running,31,24,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,5/8/2022,Cup,Darlington Raceway,21,19,12,12,28,18.9,-2,84,86,8,9.523809523809524,0,43,14.675767918088738,0,0,293,65,running,16,22,,Petty GMS Motorsports,Chevrolet,short intermediate
Tyler Reddick,4065,5/8/2022,Cup,Darlington Raceway,10,2,2,1,30,10.36,7,118,111,47,39.83050847457627,23,237,80.88737201365188,10,3.4129692832764507,293,106.38,running,9,21,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,5/8/2022,Cup,Darlington Raceway,9,8,13,1,22,6.11,-13,49,62,31,63.265306122448976,16,284,96.92832765,24,8.19112628,293,103.09,running,6,5,,Hendrick Motorsports,Chevrolet,short intermediate
Alex Bowman,4045,5/15/2022,Cup,Kansas Speedway,8,16,9,5,21,9.82,-15,64,79,44,68.75,1,229,85.76779026217228,0,0,267,90.08,running,10,15,,Hendrick Motorsports,Chevrolet,intermediate
Aric Almirola,40,5/15/2022,Cup,Kansas Speedway,7,31,26,5,31,23.52,5,26,21,11,42.30769230769231,0,60,22.55639097744361,0,0,266,50.67,running,29,30,,Stewart-Haas Racing,Ford,intermediate
Austin Cindric,4180,5/15/2022,Cup,Kansas Speedway,4,12,11,3,31,11.79,-13,48,61,37,77.08333333333333,2,213,79.7752809,0,0,267,84,running,24,4,,Team Penske,Ford,intermediate
Austin Dillon,3873,5/15/2022,Cup,Kansas Speedway,21,27,13,3,30,19.66,-39,62,101,19,30.64516129032258,0,91,34.08239700374532,0,0,267,64.67,running,28,23,,Richard Childress Racing,Chevrolet,intermediate
BJ McLeod,3973,5/15/2022,Cup,Kansas Speedway,32,36,36,32,36,35.97,-1,4,5,0,0,0,0,0,0,0,32,23.33,chassis,36,36,,Live Fast Motorsports,Ford,intermediate
Brad Keselowski,1816,5/15/2022,Cup,Kansas Speedway,30,9,14,4,34,17.1,-12,81,93,31,38.27160493827161,0,155,58.052434456928836,0,0,267,70.33,running,21,13,,RFK Racing,Ford,intermediate
Bubba Wallace,4025,5/15/2022,Cup,Kansas Speedway,24,20,10,4,27,13.4,51,123,72,60,48.78048780487805,2,173,64.79400749,0,0,267,81.83,running,7,10,,23XI Racing,Toyota,intermediate
Chase Briscoe,4228,5/15/2022,Cup,Kansas Speedway,12,23,24,9,36,22.87,-3,69,72,5,7.246376811594203,0,8,3.007518796992481,0,0,266,45.83,running,25,19,,Stewart-Haas Racing,Ford,intermediate
Chase Elliott,4062,5/15/2022,Cup,Kansas Speedway,14,1,29,1,31,15.23,37,80,43,43,53.75,0,158,59.84848484848485,10,3.787878787878788,264,70.33,running,3,5,,Hendrick Motorsports,Chevrolet,intermediate
Chris Buescher,3989,5/15/2022,Cup,Kansas Speedway,35,24,27,10,35,26.19,5,60,55,3,5,1,11,4.150943396226415,0,0,265,43.42,running,13,31,,RFK Racing,Ford,intermediate
Christopher Bell,4153,5/15/2022,Cup,Kansas Speedway,1,21,5,1,24,8.07,23,72,49,40,55.55555555555556,22,221,82.77153558052434,37,13.857677902621722,267,109.36,running,14,12,,Joe Gibbs Racing,Toyota,intermediate
Cody Ware,4125,5/15/2022,Cup,Kansas Speedway,29,32,34,29,36,33.67,-8,9,17,0,0,0,0,0,0,0,255,26.5,running,33,34,,Rick Ware Racing,Ford,intermediate
Cole Custer,4104,5/15/2022,Cup,Kansas Speedway,16,2,22,2,28,19.56,-13,82,95,16,19.51219512195122,0,35,13.108614232209737,0,0,267,54.5,running,22,18,,Stewart-Haas Racing,Ford,intermediate
Corey LaJoie,4096,5/15/2022,Cup,Kansas Speedway,20,29,19,1,31,24.41,-33,55,88,1,1.8181818181818181,0,6,2.247191011235955,0,0,267,46,running,30,27,,Spire Motorsports,Chevrolet,intermediate
Daniel Suarez,4113,5/15/2022,Cup,Kansas Speedway,19,33,33,3,35,27.3,11,20,9,12,60,1,58,22.65625,0,0,256,61.09,running,34,32,,Trackhouse Racing,Chevrolet,intermediate
Denny Hamlin,1361,5/15/2022,Cup,Kansas Speedway,18,22,4,2,31,12.22,76,121,45,44,36.36363636363637,9,169,63.29588014981273,0,0,267,93.57,running,11,8,,Joe Gibbs Racing,Toyota,intermediate
Erik Jones,4059,5/15/2022,Cup,Kansas Speedway,22,34,32,3,34,26.07,4,33,29,15,45.45454545454545,1,57,21.839080459770116,0,0,261,54.42,running,8,33,,Petty GMS Motorsports,Chevrolet,intermediate
Harrison Burton,4217,5/15/2022,Cup,Kansas Speedway,26,3,21,3,28,19.58,-19,77,96,18,23.376623376623378,0,74,27.715355805243444,0,0,267,55.67,running,23,17,,Wood Brothers Racing,Ford,intermediate
JJ Yeley,3669,5/15/2022,Cup,Kansas Speedway,27,28,31,26,35,30.89,-8,23,31,0,0,0,0,0,0,0,263,31.33,running,32,28,,Rick Ware Racing,Ford,intermediate
Joey Logano,3859,5/15/2022,Cup,Kansas Speedway,34,13,17,2,34,16.27,9,85,76,32,37.64705882352941,0,127,47.56554307116105,0,0,267,67.83,running,17,9,,Team Penske,Ford,intermediate
Josh Bilicki,4213,5/15/2022,Cup,Kansas Speedway,33,5,28,5,36,28.15,-7,37,44,1,2.7027027027027026,0,10,3.7735849056603774,0,0,265,33.67,running,31,26,,Spire Motorsports,Chevrolet,intermediate
Justin Haley,4172,5/15/2022,Cup,Kansas Speedway,15,35,35,13,35,32.77,-3,15,18,3,20,0,1,1.5625,0,0,64,30.17,electrical,35,35,,Kaulig Racing,Chevrolet,intermediate
Kevin Harvick,1416,5/15/2022,Cup,Kansas Speedway,23,26,15,10,30,18.17,11,101,90,27,26.73267326732673,0,86,32.20973782771536,0,0,267,69,running,16,22,,Stewart-Haas Racing,Ford,intermediate
Kurt Busch,453,5/15/2022,Cup,Kansas Speedway,5,6,1,1,17,5.01,2,50,48,48,96,70,265,99.25093632958801,116,43.445692883895134,267,137.22,running,12,1,,23XI Racing,Toyota,intermediate
Kyle Busch,454,5/15/2022,Cup,Kansas Speedway,6,10,3,1,24,5.28,11,64,53,47,73.4375,37,252,94.38202247191012,18,6.741573033707865,267,124.02,running,1,2,,Joe Gibbs Racing,Toyota,intermediate
Kyle Larson,4030,5/15/2022,Cup,Kansas Speedway,3,11,2,1,24,6.29,8,67,59,52,77.61194029850746,19,261,97.75280898876404,29,10.861423220973784,267,117.86,running,15,6,,Hendrick Motorsports,Chevrolet,intermediate
